id,branch,train_mask,test_mask
17352,ECE,True,False
17353,,False,True
17354,ECE,True,False
17355,,False,True
17356,EEE,True,False
17357,,False,True
17358,CSE,True,False
17359,,False,True
17360,,False,True
17361,ECE,True,False
17362,ECE,True,False
17363,,False,True
17364,EEE,True,False
17365,ECE,True,False
17366,ECE,True,False
17367,EEE,True,False
17368,EEE,True,False
17369,ECE,True,False
17370,EEE,True,False
17371,,False,True
17372,CSE,True,False
17373,EEE,True,False
17374,ECE,True,False
17375,EEE,True,False
17376,ECE,True,False
17377,CSE,True,False
17378,ECE,True,False
17379,,False,True
17380,ECE,True,False
17381,,False,True
17382,CSE,True,False
17383,ECE,True,False
17384,EEE,True,False
17385,EEE,True,False
17386,ECE,True,False
17387,EEE,True,False
17388,EEE,True,False
17389,EEE,True,False
17390,ECE,True,False
17391,EEE,True,False
17392,,False,True
17393,CSE,True,False
17394,CSE,True,False
17395,CSE,True,False
17396,EEE,True,False
17397,CSE,True,False
17398,CSE,True,False
17399,,False,True
17400,EEE,True,False
17401,,False,True
17402,,False,True
17403,CSE,True,False
17404,,False,True
17405,CSE,True,False
17406,,False,True
17407,ECE,True,False
17408,CSE,True,False
17409,EEE,True,False
17410,ECE,True,False
17411,,False,True
17412,ECE,True,False
17413,EEE,True,False
17414,CSE,True,False
17415,ECE,True,False
17416,EEE,True,False
17417,,False,True
17418,ECE,True,False
17419,ECE,True,False
17420,ECE,True,False
17421,EEE,True,False
17422,,False,True
17423,EEE,True,False
17424,ECE,True,False
17425,EEE,True,False
17426,ECE,True,False
17427,ECE,True,False
17428,ECE,True,False
17429,ECE,True,False
17430,ECE,True,False
17431,ECE,True,False
17432,,False,True
17433,ECE,True,False
17434,,False,True
17435,EEE,True,False
17436,EEE,True,False
17437,EEE,True,False
17438,ECE,True,False
17439,ECE,True,False
17440,CSE,True,False
17441,ECE,True,False
17442,ECE,True,False
17443,ECE,True,False
17444,EEE,True,False
17445,ECE,True,False
17446,EEE,True,False
17447,CSE,True,False
17448,EEE,True,False
17449,CSE,True,False
17450,,False,True
17451,CSE,True,False
17452,,False,True
17453,CSE,True,False
17454,CSE,True,False
17455,EEE,True,False
17456,ECE,True,False
17457,,False,True
17458,EEE,True,False
17459,ECE,True,False
17460,CSE,True,False
17461,EEE,True,False
17462,,False,True
17463,CSE,True,False
17464,CSE,True,False
17465,EEE,True,False
17466,ECE,True,False
17467,EEE,True,False
17468,EEE,True,False
17469,,False,True
17470,EEE,True,False
17471,EEE,True,False
17472,EEE,True,False
17473,,False,True
17474,CSE,True,False
17475,ECE,True,False
17476,EEE,True,False
17477,EEE,True,False
17478,,False,True
17479,ECE,True,False
17480,EEE,True,False
17481,EEE,True,False
17482,CSE,True,False
17483,CSE,True,False
17484,ECE,True,False
17485,,False,True
17486,ECE,True,False
17487,ECE,True,False
17488,ECE,True,False
17489,EEE,True,False
17490,ECE,True,False
17491,EEE,True,False
17492,EEE,True,False
17493,EEE,True,False
17494,EEE,True,False
17495,EEE,True,False
17496,CSE,True,False
17497,,False,True
17498,ECE,True,False
17499,ECE,True,False
17500,EEE,True,False
17501,,False,True
17502,,False,True
17503,,False,True
17504,ECE,True,False
17505,ECE,True,False
17506,ECE,True,False
17507,CSE,True,False
17508,CSE,True,False
17509,ECE,True,False
17510,ECE,True,False
17511,CSE,True,False
17512,EEE,True,False
17513,ECE,True,False
17514,EEE,True,False
17515,ECE,True,False
17516,,False,True
17517,CSE,True,False
17518,ECE,True,False
17519,EEE,True,False
17520,ECE,True,False
17521,ECE,True,False
17522,EEE,True,False
17523,EEE,True,False
17524,ECE,True,False
17525,ECE,True,False
17526,EEE,True,False
17527,ECE,True,False
17528,EEE,True,False
17529,EEE,True,False
17530,,False,True
17531,,False,True
17532,EEE,True,False
17533,,False,True
17534,EEE,True,False
17535,,False,True
17536,,False,True
17537,ECE,True,False
17538,,False,True
17539,EEE,True,False
17540,CSE,True,False
17541,EEE,True,False
17542,EEE,True,False
17543,ECE,True,False
17544,ECE,True,False
17545,ECE,True,False
17546,EEE,True,False
17547,EEE,True,False
17548,ECE,True,False
17549,ECE,True,False
17550,,False,True
17551,,False,True
17552,,False,True
17553,,False,True
17554,,False,True
17555,EEE,True,False
17556,CSE,True,False
17557,CSE,True,False
17558,,False,True
17559,ECE,True,False
17560,,False,True
17561,CSE,True,False
17562,EEE,True,False
17563,CSE,True,False
17564,,False,True
17565,EEE,True,False
17566,ECE,True,False
17567,,False,True
17568,CSE,True,False
17569,ECE,True,False
17570,ECE,True,False
17571,ECE,True,False
17572,EEE,True,False
17573,EEE,True,False
17574,,False,True
17575,EEE,True,False
17576,EEE,True,False
17577,EEE,True,False
17578,ECE,True,False
17579,,False,True
17580,CSE,True,False
17581,,False,True
17582,,False,True
17583,EEE,True,False
17584,EEE,True,False
17585,EEE,True,False
17586,ECE,True,False
17587,EEE,True,False
17588,CSE,True,False
17589,EEE,True,False
17590,ECE,True,False
17591,CSE,True,False
17592,EEE,True,False
17593,ECE,True,False
17594,,False,True
17595,,False,True
17596,,False,True
17597,CSE,True,False
17598,,False,True
17599,,False,True
17600,ECE,True,False
17601,CSE,True,False
17602,CSE,True,False
17603,ECE,True,False
17604,ECE,True,False
17605,,False,True
17606,ECE,True,False
17607,EEE,True,False
17608,EEE,True,False
17609,CSE,True,False
17610,ECE,True,False
17611,EEE,True,False
17612,,False,True
17613,,False,True
17614,EEE,True,False
17615,EEE,True,False
17616,EEE,True,False
17617,EEE,True,False
17618,EEE,True,False
17619,CSE,True,False
17620,EEE,True,False
17621,,False,True
17622,EEE,True,False
17623,,False,True
17624,EEE,True,False
17625,,False,True
17626,ECE,True,False
17627,ECE,True,False
17628,ECE,True,False
17629,CSE,True,False
17630,ECE,True,False
17631,EEE,True,False
17632,EEE,True,False
17633,EEE,True,False
17634,ECE,True,False
17635,ECE,True,False
17636,,False,True
17637,EEE,True,False
17638,ECE,True,False
17639,EEE,True,False
17640,EEE,True,False
17641,ECE,True,False
17642,EEE,True,False
17643,EEE,True,False
17644,CSE,True,False
17645,ECE,True,False
17646,CSE,True,False
17647,ECE,True,False
17648,EEE,True,False
17649,EEE,True,False
17650,EEE,True,False
17651,,False,True
17652,ECE,True,False
17653,EEE,True,False
17654,EEE,True,False
17655,EEE,True,False
17656,CSE,True,False
17657,,False,True
17658,ECE,True,False
17659,ECE,True,False
17660,EEE,True,False
17661,ECE,True,False
17662,ECE,True,False
17663,,False,True
17664,EEE,True,False
17665,CSE,True,False
17666,EEE,True,False
17667,CSE,True,False
17668,ECE,True,False
17669,CSE,True,False
17670,EEE,True,False
17671,EEE,True,False
17672,,False,True
17673,,False,True
17674,EEE,True,False
17675,,False,True
17676,EEE,True,False
17677,EEE,True,False
17678,CSE,True,False
17679,EEE,True,False
17680,EEE,True,False
17681,,False,True
17682,ECE,True,False
17683,ECE,True,False
17684,ECE,True,False
17685,EEE,True,False
17686,ECE,True,False
17687,ECE,True,False
17688,ECE,True,False
17689,CSE,True,False
17690,,False,True
17691,CSE,True,False
17692,CSE,True,False
17693,,False,True
17694,EEE,True,False
17695,ECE,True,False
17696,,False,True
17697,ECE,True,False
17698,ECE,True,False
17699,EEE,True,False
17700,EEE,True,False
17701,EEE,True,False
17702,ECE,True,False
17703,EEE,True,False
17704,ECE,True,False
17705,ECE,True,False
17706,ECE,True,False
17707,,False,True
17708,EEE,True,False
17709,ECE,True,False
17710,CSE,True,False
17711,EEE,True,False
17712,CSE,True,False
17713,,False,True
17714,EEE,True,False
17715,ECE,True,False
17716,EEE,True,False
17717,,False,True
17718,CSE,True,False
17719,EEE,True,False
17720,CSE,True,False
17721,ECE,True,False
17722,ECE,True,False
17723,CSE,True,False
17724,ECE,True,False
17725,EEE,True,False
17726,,False,True
17727,,False,True
17728,EEE,True,False
17729,ECE,True,False
17730,,False,True
17731,,False,True
17732,EEE,True,False
17733,CSE,True,False
17734,ECE,True,False
17735,ECE,True,False
17736,ECE,True,False
17737,EEE,True,False
17738,CSE,True,False
17739,CSE,True,False
17740,,False,True
17741,EEE,True,False
17742,,False,True
17743,EEE,True,False
17744,EEE,True,False
17745,CSE,True,False
17746,EEE,True,False
17747,CSE,True,False
17748,ECE,True,False
17749,,False,True
17750,EEE,True,False
17751,ECE,True,False
17752,EEE,True,False
17753,ECE,True,False
17754,EEE,True,False
17755,EEE,True,False
17756,CSE,True,False
17757,EEE,True,False
17758,ECE,True,False
17759,EEE,True,False
17760,CSE,True,False
17761,ECE,True,False
17762,,False,True
17763,,False,True
17764,ECE,True,False
17765,EEE,True,False
17766,,False,True
17767,CSE,True,False
17768,ECE,True,False
17769,,False,True
17770,EEE,True,False
17771,ECE,True,False
17772,ECE,True,False
17773,CSE,True,False
17774,CSE,True,False
17775,EEE,True,False
17776,CSE,True,False
17777,EEE,True,False
17778,CSE,True,False
17779,EEE,True,False
17780,CSE,True,False
17781,,False,True
17782,ECE,True,False
17783,EEE,True,False
17784,EEE,True,False
17785,CSE,True,False
17786,ECE,True,False
17787,CSE,True,False
17788,CSE,True,False
17789,ECE,True,False
17790,CSE,True,False
17791,CSE,True,False
17792,CSE,True,False
17793,ECE,True,False
17794,,False,True
17795,ECE,True,False
17796,CSE,True,False
17797,ECE,True,False
17798,CSE,True,False
17799,ECE,True,False
17800,,False,True
17801,,False,True
17802,EEE,True,False
17803,EEE,True,False
17804,ECE,True,False
17805,,False,True
17806,CSE,True,False
17807,EEE,True,False
17808,CSE,True,False
17809,EEE,True,False
17810,ECE,True,False
17811,ECE,True,False
17812,,False,True
17813,,False,True
17814,EEE,True,False
17815,EEE,True,False
17816,,False,True
17817,,False,True
17818,EEE,True,False
17819,EEE,True,False
17820,,False,True
17821,EEE,True,False
17822,,False,True
17823,CSE,True,False
17824,EEE,True,False
17825,EEE,True,False
17826,CSE,True,False
17827,ECE,True,False
17828,,False,True
17829,ECE,True,False
17830,,False,True
17831,ECE,True,False
17832,,False,True
17833,ECE,True,False
17834,CSE,True,False
17835,CSE,True,False
17836,ECE,True,False
17837,EEE,True,False
17838,EEE,True,False
17839,,False,True
17840,,False,True
17841,EEE,True,False
17842,CSE,True,False
17843,,False,True
17844,ECE,True,False
17845,,False,True
17846,,False,True
17847,EEE,True,False
17848,ECE,True,False
17849,ECE,True,False
17850,EEE,True,False
17851,CSE,True,False
17852,CSE,True,False
17853,EEE,True,False
17854,,False,True
17855,,False,True
17856,,False,True
17857,,False,True
17858,EEE,True,False
17859,EEE,True,False
17860,ECE,True,False
17861,CSE,True,False
17862,EEE,True,False
17863,EEE,True,False
17864,ECE,True,False
17865,CSE,True,False
17866,ECE,True,False
17867,ECE,True,False
17868,,False,True
17869,ECE,True,False
17870,EEE,True,False
17871,ECE,True,False
17872,ECE,True,False
17873,EEE,True,False
17874,ECE,True,False
17875,EEE,True,False
17876,,False,True
17877,ECE,True,False
17878,CSE,True,False
17879,,False,True
17880,ECE,True,False
17881,,False,True
17882,CSE,True,False
17883,,False,True
17884,ECE,True,False
17885,EEE,True,False
17886,ECE,True,False
17887,EEE,True,False
17888,CSE,True,False
17889,EEE,True,False
17890,EEE,True,False
17891,ECE,True,False
17892,,False,True
17893,,False,True
17894,ECE,True,False
17895,ECE,True,False
17896,CSE,True,False
17897,,False,True
17898,ECE,True,False
17899,EEE,True,False
17900,EEE,True,False
17901,EEE,True,False
17902,CSE,True,False
17903,ECE,True,False
17904,CSE,True,False
17905,EEE,True,False
17906,EEE,True,False
17907,,False,True
17908,,False,True
17909,CSE,True,False
17910,ECE,True,False
17911,,False,True
17912,,False,True
17913,EEE,True,False
17914,EEE,True,False
17915,CSE,True,False
17916,ECE,True,False
17917,CSE,True,False
17918,EEE,True,False
17919,ECE,True,False
17920,CSE,True,False
17921,ECE,True,False
17922,ECE,True,False
17923,,False,True
17924,,False,True
17925,EEE,True,False
17926,EEE,True,False
17927,,False,True
17928,CSE,True,False
17929,ECE,True,False
17930,EEE,True,False
17931,EEE,True,False
17932,EEE,True,False
17933,EEE,True,False
17934,EEE,True,False
17935,CSE,True,False
17936,ECE,True,False
17937,,False,True
17938,CSE,True,False
17939,,False,True
17940,EEE,True,False
17941,EEE,True,False
17942,CSE,True,False
17943,ECE,True,False
17944,CSE,True,False
17945,,False,True
17946,ECE,True,False
17947,ECE,True,False
17948,EEE,True,False
17949,,False,True
17950,CSE,True,False
17951,EEE,True,False
17952,CSE,True,False
17953,CSE,True,False
17954,EEE,True,False
17955,ECE,True,False
17956,ECE,True,False
17957,,False,True
17958,EEE,True,False
17959,ECE,True,False
17960,CSE,True,False
17961,,False,True
17962,,False,True
17963,EEE,True,False
17964,ECE,True,False
17965,,False,True
17966,EEE,True,False
17967,ECE,True,False
17968,EEE,True,False
17969,,False,True
17970,,False,True
17971,EEE,True,False
17972,ECE,True,False
17973,ECE,True,False
17974,EEE,True,False
17975,ECE,True,False
17976,CSE,True,False
17977,,False,True
17978,CSE,True,False
17979,EEE,True,False
17980,CSE,True,False
17981,ECE,True,False
17982,,False,True
17983,CSE,True,False
17984,ECE,True,False
17985,,False,True
17986,,False,True
17987,CSE,True,False
17988,,False,True
17989,,False,True
17990,,False,True
17991,ECE,True,False
17992,EEE,True,False
17993,EEE,True,False
17994,ECE,True,False
17995,EEE,True,False
17996,,False,True
17997,CSE,True,False
17998,,False,True
17999,ECE,True,False
18000,,False,True
18001,ECE,True,False
18002,EEE,True,False
18003,EEE,True,False
18004,EEE,True,False
18005,ECE,True,False
18006,EEE,True,False
18007,EEE,True,False
18008,,False,True
18009,ECE,True,False
18010,CSE,True,False
18011,,False,True
18012,ECE,True,False
18013,,False,True
18014,CSE,True,False
18015,ECE,True,False
18016,,False,True
18017,ECE,True,False
18018,EEE,True,False
18019,ECE,True,False
18020,ECE,True,False
18021,EEE,True,False
18022,EEE,True,False
18023,EEE,True,False
18024,EEE,True,False
18025,,False,True
18026,CSE,True,False
18027,EEE,True,False
18028,ECE,True,False
18029,EEE,True,False
18030,,False,True
18031,EEE,True,False
18032,ECE,True,False
18033,EEE,True,False
18034,CSE,True,False
18035,EEE,True,False
18036,EEE,True,False
18037,CSE,True,False
18038,CSE,True,False
18039,ECE,True,False
18040,EEE,True,False
18041,EEE,True,False
18042,CSE,True,False
18043,ECE,True,False
18044,EEE,True,False
18045,CSE,True,False
18046,ECE,True,False
18047,EEE,True,False
18048,ECE,True,False
18049,ECE,True,False
18050,CSE,True,False
18051,ECE,True,False
18052,,False,True
18053,CSE,True,False
18054,ECE,True,False
18055,CSE,True,False
18056,EEE,True,False
18057,CSE,True,False
18058,ECE,True,False
18059,CSE,True,False
18060,ECE,True,False
18061,,False,True
18062,EEE,True,False
18063,CSE,True,False
18064,CSE,True,False
18065,EEE,True,False
18066,EEE,True,False
18067,,False,True
18068,EEE,True,False
18069,ECE,True,False
18070,ECE,True,False
18071,EEE,True,False
18072,,False,True
18073,CSE,True,False
18074,,False,True
18075,CSE,True,False
18076,,False,True
18077,ECE,True,False
18078,ECE,True,False
18079,CSE,True,False
18080,ECE,True,False
18081,ECE,True,False
18082,,False,True
18083,CSE,True,False
18084,CSE,True,False
18085,ECE,True,False
18086,ECE,True,False
18087,ECE,True,False
18088,EEE,True,False
18089,EEE,True,False
18090,,False,True
18091,ECE,True,False
18092,ECE,True,False
18093,ECE,True,False
18094,EEE,True,False
18095,ECE,True,False
18096,,False,True
18097,CSE,True,False
18098,,False,True
18099,EEE,True,False
18100,,False,True
18101,,False,True
18102,CSE,True,False
18103,,False,True
18104,CSE,True,False
18105,,False,True
18106,EEE,True,False
18107,EEE,True,False
18108,,False,True
18109,EEE,True,False
18110,ECE,True,False
18111,ECE,True,False
18112,EEE,True,False
18113,EEE,True,False
18114,ECE,True,False
18115,ECE,True,False
18116,ECE,True,False
18117,EEE,True,False
18118,EEE,True,False
18119,ECE,True,False
18120,ECE,True,False
18121,CSE,True,False
18122,ECE,True,False
18123,CSE,True,False
18124,EEE,True,False
18125,,False,True
18126,EEE,True,False
18127,ECE,True,False
18128,EEE,True,False
18129,EEE,True,False
18130,EEE,True,False
18131,,False,True
18132,,False,True
18133,CSE,True,False
18134,EEE,True,False
18135,CSE,True,False
18136,CSE,True,False
18137,ECE,True,False
18138,CSE,True,False
18139,ECE,True,False
18140,ECE,True,False
18141,,False,True
18142,EEE,True,False
18143,CSE,True,False
18144,ECE,True,False
18145,ECE,True,False
18146,CSE,True,False
18147,CSE,True,False
18148,EEE,True,False
18149,ECE,True,False
18150,ECE,True,False
18151,,False,True
18152,ECE,True,False
18153,EEE,True,False
18154,ECE,True,False
18155,ECE,True,False
18156,EEE,True,False
18157,EEE,True,False
18158,,False,True
18159,EEE,True,False
18160,EEE,True,False
18161,EEE,True,False
18162,ECE,True,False
18163,ECE,True,False
18164,ECE,True,False
18165,EEE,True,False
18166,CSE,True,False
18167,ECE,True,False
18168,EEE,True,False
18169,,False,True
18170,,False,True
18171,CSE,True,False
18172,EEE,True,False
18173,EEE,True,False
18174,ECE,True,False
18175,CSE,True,False
18176,,False,True
18177,ECE,True,False
18178,,False,True
18179,EEE,True,False
18180,CSE,True,False
18181,ECE,True,False
18182,,False,True
18183,ECE,True,False
18184,ECE,True,False
18185,CSE,True,False
18186,EEE,True,False
18187,EEE,True,False
18188,EEE,True,False
18189,CSE,True,False
18190,ECE,True,False
18191,ECE,True,False
18192,ECE,True,False
18193,CSE,True,False
18194,CSE,True,False
18195,,False,True
18196,ECE,True,False
18197,EEE,True,False
18198,ECE,True,False
18199,ECE,True,False
18200,ECE,True,False
18201,,False,True
18202,CSE,True,False
18203,EEE,True,False
18204,ECE,True,False
18205,ECE,True,False
18206,,False,True
18207,EEE,True,False
18208,,False,True
18209,CSE,True,False
18210,CSE,True,False
18211,,False,True
18212,ECE,True,False
18213,CSE,True,False
18214,ECE,True,False
18215,CSE,True,False
18216,EEE,True,False
